review,label
Mannoda ponna compare panradhu epo than korayumo?? Pengala objectify than panranga kadasila,1
First real aambilai director in tamil cinema...,1
1:53 Ant-Man ah pottu Hope pottu polakra adhe smack,0
Suriya anna fans Yar ellam 100times mela pathinga,1
Tharu maaru thalaivvaa world waiting for BAIRAVAA intha pongal ku nanga than...mass katrom,1
Looks like Rama  Narayanan  mv,0
Idhu enna da Batman Ku vanda sodhana,0
Jathiya vaichi arasiyal panniga ipo padam pannuringa mothathula jathiya vaichi  nalla panam sambathikuringa athu theriyama commentsla jathi perumaiya pesinu irukkinga ada paavingala.... Ignore....,0
"Kali oda aatam pathachi, inime thooku thurayoda adavadi, alaparaigal than",0
நாம்தேவ் மராட்டியர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,1
10 Times Mela Paathavanga Mattum Like Podunga    Petta Parak,1
enaya podano 90 s kid matu terium soldriga,1
Ayyo Thalaiva  THA VEDIYA ONNU PODU THILLALE  Karthik subbaraj mass,1
சிறப்பு தேவையான படம். பாதிக்கப்பட்ட குடும்பத்தினருக்கு தெரியும் வேதனை. நாடக காதல் கூட்டம் ஒழிப்போம்...,1
Ippadhan 337k likes vandhuchu thirumbavum 331k likes aagiduchu enna aachunu therlaye,0
Sila Ajith thevidiya fans vandhu kadharaga potta pasanga,0
"Semma Suriya sir, from Thalaivar Vijay Anna fan",1
ella thala fans um oru like podunga,1
Semma marana mash movie Ku I am waiting va va pairavaaaaaaaa,1
"vada Chennai la irrunthu, etho oru village poi irrukku Kathai Kalam",1
"Marana mass, Ayan movie Mathiri irukum nu ninaikiran.,",1
OK. Now I am a vijay fan!,1
என்னயா சசிகுமார் கடைசில கமல் மாதிரி பேசிட்டு போற 🧐,0
ஒரு பெண்ணின் சகோதரனாக தந்தையாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்,1
Thala U1  Vera Level 🤘,1
Ena pa views eh update aga matengudhu?,0
திரௌபதி மாபெரும் வெற்றிபெற முக்குலத்தோர் சார்பாக எனது வாழ்த்துக்கள்.   நாடக காதல் கம்பனிகரணுக்க நல்லா கதரட்டும்,0
Ithu nama Tamil teaser nama tha highlight pananum,1
Hot XXXXXXX Romantic Scene ep 23,1
Come on thala veriyans just 240k likes to need,1
"Thank you Karthick subhuraj sir, because thalaivar...vichi kallakitinga.mass marana mass",1
இதோட 21 தடவ பாத்துட்டே கண்டிப்பா 2 தடவயாச்சும் தியேட்டர்ல போயி பாக்கணும்🤗,1
Intha Mari padatha yaru pa keta??? Jaathiya maranthalum niyabagam paduthitu ...,1
Dislike pannavangalam enda cinema pakka vareenga,0
Iruku.... Indha padathula verithanama suspense iruku...,1
thala   pola varum ah,1
Thawwww trailer naa idhu than da,0
Hapaaaaaa....paaka massss teaser after so long from surya  anna......thirupi thirupi paknum pola iruku,1
அருமை தேவேந்திர குல வேளாளர் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,1
indha trailer um dislike podrana.....avan sathyama avan fans ah dha irupan....guess who?  ..konja nerathula kovama avane rply panuvan,0
thalaadaa eppavume gethu thanda vera leval superb,1
eppa vanthom kurathu mukkiyam illa eppdi teaser therikuthu  thaan mukiyam,1
film by selva ragavan nu pakum pothu... etho oru vidhathula goosebumbs....,1
ஏண்டா.. ஏ  பூலுங்கலா   படம்  எடுக்குரிங்க   அதுல ஏண்டா... விஜய்... அ‌ஜித்  படத்தை.. போடுரிங்க   நீங்களும்... விஜய் அஜித்  மூலமா   famous ஆகலான்னு  பாக்குரிங்க,0
செய்வீர்களா.. செய்வீர்களா'னு கேட்டவங்கள நல்லா வச்சி செஞ்சிட்டிங்களே டா..,0
பெண்களை தவறாக பயன்வுபடுத்தும் நாய்கள் எந்த சாதியாக இருந்தாலும் கண்டிக்கத்தக்கதே. இதை ஒரு சாதியினர் மட்டும்தான் செய்கிறார்கள் என்று சொல்லமுடியாது (உ: பொள்ளாச்சி சம்பவம்). சாதியை இழிவு படுத்தாது நல்ல விழிப்புணர்வு ஏற்படுத்த இது போன்ற படங்கள் வெற்றியடைய வாழ்த்துக்கள்.,0
System sari illainu sonna fans lam kaanome,0
🤣🤣 பொண்ணுங்க கிட்ட சொல்லிவச்சு வளங்க.... மத்த ஜாதி பசங்ககுட பேசகுடாதுன்னு,1
Kola massssss surya anna vera level,1
kajal sutha  virichi  un  sunniya  vidu,0
thala ...! pullarikuthu thala ...waiting fr thala dharisanam!,1
Vijay fans manasatchiye illama dislike panringaleyy da,0
Athu epdi da car glass ah odacha car parakuthu 🤔... Ithalam eppo tha Indian cinema la marumo,0
அடங்குனா அடங்க கூடாதுனு எங்க அண்ணன் சொல்லி இருக்காரு,1
Part 1 st yeloraiyum yannku romba pudikkum.bharani romba romba  ishtam yannakku.bharani ka kavay part 2 povayan,1
Beethoven music copy panna ilayaraja avar sonna mathiri aanmai ilathavoro.,0
"Yethanai Peru serundhu yevallavu poi parapinalum, avar idathai yaralum sarikka mudiyathu , Thalaivar Darbar",1
anna ι aм waιтιng na ѕυммa adυrυdυllaι   тнerι ѕтyle la ѕollalυмna   va va va ιppo va вaιravaa.........  ιdυ тнalapaтнy ĸoттaι da........  vj anna rυмвa cυтe нa ιrυĸarυ тнerι waιтιng ғor вaιravaa,1
Surya மேல irukra verupu la ye 4.4k peru dislike pottruganunga,0
Yogi b voice um ivare...aniruth voice um ivare,1
கீழே உள்ள ஊதா நிற லின்கை தோட்டு வீடியோவை பாருங்கள்,1
Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her,0
Ada paavingla dhool padatha apdiye copy pantingla..... yar sammy antha director.,0
Super man and Batman movie Mari iruku,0
"Trending   No 1, - India, Qatar, Bahrain UAE No6 - Srilanka ,  No8- Singapore",1
idha Vida kevalama na teasera en vazhkaila pakkala,0
1 minutes ku 2557 view 6 minutes ku 24345 view 10 minutes ku 38100 view,1
enga thala da mass vj la mirya kuda podunga mudiyathu,0
Indha padathoda trailer eh indha level la irukkunna apa thalapathy 64 padathoda trailer,0
We want more vjs scene in petta,1
vijay vijay taan suriya mokka taan,0
Inga irukka comments paakura apo Vera level erukku.. Padam vetri adaya vazhthukala...,1
Trailer kevalama iruku.stunt kevalamana irukku.aga mott motthuthla intha padamum flop dhan.these actor unfit for cinema.,0
Vanniyar kovandar thevar punda pasangala thu,0
mass trailer vijay sir i like u very much,1
கொங்கு  சோழ வெள்ளாளர் சார்பாக  படம்  வெற்றி அடைய வாழ்த்துக்கள்,1
Happy Pongal guys  2019,1
vanduttanda engal.....   .kala bairavan ........thalaivaaaaaaa suuuuuuperrrr ........ unna vellardukku........mudiyummma    teaserla massss summmma allluthu.......,1
இது எங்கயோ கேட்ட tune மாரி இருக்கே 🤔,0
Dislike pottavanlam...enga poi mutti saga porano,0
U1 BGM Vera leavel solravanga like podunga,1
இதுல என்னத்த குற்றம்... அவனவன் வீட்டு பெண் பிள்ளைகள் மீது அவரவர்க்கு இருக்க வேண்டிய அக்கறை தான் தெரியுது.  போங்கடா லூசுங்களா. Trending ஆக்கறதுக்கு வேற ஒண்ணுமே கெடைக்கிலியா... தே@#*%$&#@,0
Head phones la bgm therikuthuuuuu... Semma trailer,1
bairavaa theme semma masssssssssss.varlam va bairavaa,1
"Kanchana 3 100 cr collect panna vachavankalukku, NGK Puriyaathu",1
1.32 LA jithu snipper pottu sudaraaru,1
Ada poonga bass.  Kaathu valikuthu,0
"Wow gripping trailer, but ajith sir beard konjam korachu irukalam",0
Pakka dane pore indha kaali oda attatha ...,1
kochadaiyan football adraaru anga oru trailerla,0
Batman + Superman + konjam thirutu story,0
Diwaliku varama eruntha good elladi summa vasool kuranji flop akathan,0
Thalaiva va thalaiva va va  true surya fans hit here,1
Dislike pottava ellam bad politician thevudiya,0
Thaa eduthu vainga da adutha national award ah,1
Masssssssssssss trailer waiting for Petta in Big Screen Soon  Semmmma kollai kandu ley irukken semmmmma dialogue......,0
இந்த படத்துலயாவது நித்தியாமேனன் ன கொல்லாம இருங்கடாஆ,0
Udhayanidhi stalin pundamavanuku nadippum varla oru mayirum varla,0
Oviyam varairavan oviyam kathuthu tharan awesome Surya Anna...,1
#கடலூர்மாவட்ட வீர வன்னியர் குல ஷ்த்ரியர்கள் சார்பாக #திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்.....,1
where is going tamil cinema  yennamma ippadi panreengalema,0
Kakka bukka short film parunga.. athoda film version than idhu,1
Pink movie oda copy ku ivlo scene a da,0
"Aiyo mokka..kevalam idhu ellam oru teaser ah..singam 1 , 2 parkave mudiyadhu idhula idhu vera..idha parthutu yaru yaruku heart attack vandhutto theriyadhe pawam..Surya pakka flop",0
Kappan nu Peru vechitu ORU bomb blasta irukku,0
Teaser ah Appadi yea pootu paathiya ootitangay,0
Indha padam release aaguma aagadha adhukuana ariguri edhachum iruka,0
Ennangada rajini thatha va ipdi kalaikuringa..,0
remove pannungo Rajini sir oda sin gala komali team,0
i like vijay but i dont like keerthy suresh  she is waste nadikave therla,0
தமிழ்நாட்டை விட்டு திமுக போன்ற தீய சக்தியை விரட்டிநாலெ அவனுவ அடங்கிருவானுங்க,0
